engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL,sensor_measurement_2_ma,sensor_measurement_2_ema,sensor_measurement_2_diff,sensor_measurement_2_z
97,26,-0.0011,-0.0003,100.0,642.49,1584.89,1404.0,21.61,554.02,2388.04,9038.27,47.2,521.87,2388.05,8133.82,8.4194,0.03,392,2388,100.0,38.96,23.3251,176,642.356,642.3567045460163,0.4600000000000364,-0.381835667419117
36,158,-0.0005,-0.0001,100.0,643.31,1606.6,1432.33,21.61,551.7,2388.28,9051.21,48.26,519.4,2388.31,8124.67,8.5327,0.03,396,2388,100.0,38.39,22.9915,0,643.734,643.6149845969599,-0.3700000000000045,1.2580293686192168
77,113,-0.0026,-0.0003,100.0,643.13,1595.98,1420.67,21.61,552.87,2388.24,9057.16,47.93,520.65,2388.19,8137.01,8.4711,0.03,395,2388,100.0,38.74,23.2162,41,642.976,643.0099174459125,0.0800000000000409,0.8980589948547766
96,19,-0.0028,-0.0002,100.0,641.93,1583.78,1401.88,21.61,553.97,2388.05,9055.55,47.36,521.84,2388.02,8131.4,8.3837,0.03,392,2388,100.0,39.15,23.4007,317,642.174,642.1459556333918,-0.0800000000000409,-1.501743496908916
62,47,-0.0005,0.0002,100.0,642.51,1595.96,1413.37,21.61,553.01,2388.1,9059.6,47.62,521.19,2388.06,8137.72,8.4528,0.03,393,2388,100.0,38.83,23.291,133,642.856,642.7309894180468,-0.5399999999999636,-0.3418389592230934
9,120,-0.0011,0.0001,100.0,642.01,1580.71,1394.99,21.6,554.4,2388.02,9087.44,47.18,521.88,2388.0,8160.93,8.4111,0.03,394,2388,100.0,38.89,23.4211,81,642.196,642.1895874476235,-0.3600000000000136,-1.3417566641245942
17,78,-0.0003,0.0005,100.0,642.54,1575.15,1400.24,21.61,555.16,2388.02,9070.9,47.14,522.29,2388.01,8144.52,8.4346,0.03,393,2388,100.0,38.96,23.3824,198,642.1879999999999,642.2548534505547,0.5799999999999272,-0.2818438969290579
73,67,-0.0026,-0.0004,100.0,642.73,1591.02,1404.93,21.61,553.13,2388.15,9041.95,47.74,520.95,2388.13,8125.24,8.4054,0.03,393,2388,100.0,38.78,23.2522,146,642.7479999999999,642.7488832281954,0.0900000000000318,0.0981248309336214
36,145,0.0016,0.0003,100.0,643.77,1597.25,1428.83,21.61,551.69,2388.23,9052.61,47.88,519.84,2388.23,8135.64,8.5063,0.03,395,2388,100.0,38.73,23.1583,13,643.4440000000001,643.5556515598964,0.3899999999999863,2.17795365712867
60,122,-0.0007,-0.0006,100.0,642.32,1583.33,1420.57,21.61,552.62,2388.1,9071.54,47.51,521.25,2388.08,8154.03,8.4488,0.03,394,2388,100.0,38.75,23.2756,50,642.728,642.6149718564279,-0.0199999999999818,-0.7218076870855454
60,5,-0.0002,-0.0005,100.0,642.07,1585.92,1406.07,21.61,553.36,2388.13,9059.62,47.3,521.3,2388.12,8134.97,8.4046,0.03,394,2388,100.0,38.91,23.3379,167,642.58,642.6661203439389,-1.089999999999918,-1.2217665395362958
39,63,0.002,0.0001,100.0,642.96,1596.67,1410.53,21.61,554.05,2388.18,9038.93,47.7,521.4,2388.1,8120.77,8.442,0.03,395,2388,100.0,38.82,23.2033,65,643.052,642.977846361998,0.1100000000000136,0.5580869751883482
2,196,0.0003,0.0004,100.0,642.64,1591.39,1408.59,21.61,554.31,2388.15,9054.2,47.43,522.02,2388.06,8139.28,8.4614,0.03,393,2388,100.0,39.04,23.3682,91,642.658,642.7411714323493,-0.6000000000000227,-0.0818603559487123
27,1,0.0004,-0.0,100.0,642.41,1592.81,1403.33,21.61,554.08,2388.08,9053.27,47.61,521.21,2388.06,8144.58,8.4088,0.03,391,2388,100.0,38.74,23.3425,155,643.354,643.1617863021208,-1.1000000000000227,-0.541822500203439
2,13,0.0007,0.0005,100.0,641.78,1586.77,1401.53,21.61,554.69,2387.94,9053.63,47.03,522.33,2387.99,8140.61,8.3742,0.03,391,2388,100.0,38.88,23.4317,274,641.9300000000001,641.8925402180721,0.1399999999999863,-1.8017188083793207
84,241,0.0003,-0.0004,100.0,643.12,1608.22,1426.68,21.61,551.65,2388.24,9071.9,48.03,520.2,2388.2,8142.41,8.5318,0.03,396,2388,100.0,38.68,23.0856,26,643.23,643.218417641086,-0.2699999999999818,0.8780606407567647
51,17,-0.0017,-0.0002,100.0,642.11,1578.84,1396.02,21.61,554.76,2387.99,9068.06,47.04,521.96,2388.03,8151.42,8.3953,0.03,391,2388,100.0,38.87,23.4162,196,641.992,642.0249795891841,0.3500000000000227,-1.1417731231442485
44,133,0.0014,0.0004,100.0,642.73,1597.1,1402.16,21.61,553.55,2388.07,9072.61,47.47,521.35,2388.04,8148.71,8.4353,0.03,394,2388,100.0,38.86,23.2777,59,642.634,642.6613013574481,0.2300000000000182,0.0981248309336214
83,9,0.0006,0.0002,100.0,641.84,1586.99,1394.23,21.6,554.33,2388.03,9049.92,47.14,523.13,2388.04,8142.5,8.3922,0.03,391,2388,100.0,38.89,23.4499,284,641.856,641.8966551159031,-0.0799999999999272,-1.6817286837910226
37,17,0.0007,-0.0003,100.0,642.32,1587.45,1413.91,21.61,554.34,2388.12,9047.32,47.43,521.94,2388.1,8128.72,8.4158,0.03,392,2388,100.0,38.66,23.3304,153,642.5380000000001,642.4911536885788,-0.0099999999999909,-0.7218076870855454
82,84,-0.0,0.0001,100.0,642.12,1582.55,1399.1,21.61,554.41,2387.97,9064.88,47.16,522.24,2388.0,8152.05,8.417,0.03,393,2388,100.0,38.96,23.4961,130,642.1279999999999,642.1459774487489,-0.0299999999999727,-1.1217747690462367
95,42,-0.0016,-0.0001,100.0,642.33,1590.25,1397.99,21.61,553.98,2388.01,9072.0,47.15,522.81,2388.01,8146.74,8.3495,0.03,392,2388,100.0,38.89,23.4256,241,642.04,642.0858884349154,0.7400000000000091,-0.7018093329875337
75,127,-0.0008,0.0002,100.0,642.61,1587.04,1411.51,21.61,553.08,2388.2,9043.48,47.73,521.13,2388.14,8126.03,8.4726,0.03,393,2388,100.0,38.84,23.3082,102,642.9,642.8488293766045,-0.67999999999995,-0.1418554182427478
3,64,0.0004,0.0001,100.0,642.53,1590.04,1404.68,21.61,553.9,2388.04,9061.33,47.24,522.24,2388.07,8143.14,8.4227,0.03,393,2388,100.0,39.13,23.3791,115,642.222,642.3172540725388,0.42999999999995,-0.3018422510270697
21,84,0.0002,0.0003,100.0,642.06,1587.43,1403.28,21.61,554.3,2388.05,9053.42,47.46,521.27,2388.08,8130.74,8.4299,0.03,393,2388,100.0,38.87,23.3318,111,642.3779999999999,642.3847677215213,-0.6600000000000819,-1.241764893634535
4,65,0.0002,0.0005,100.0,642.8,1590.85,1407.01,21.61,554.03,2388.04,9048.79,47.24,522.14,2388.08,8130.59,8.4314,0.03,392,2388,100.0,39.04,23.4812,124,642.636,642.6419953267715,0.1200000000000045,0.2381133096197042
94,100,-0.001,0.0003,100.0,642.48,1593.86,1409.6,21.61,553.41,2388.1,9045.81,47.42,521.33,2388.15,8131.81,8.4513,0.03,394,2388,100.0,38.89,23.2332,158,642.576,642.5839830496615,-0.1399999999999863,-0.4018340215171289
78,19,-0.0028,-0.0,100.0,642.18,1590.55,1398.36,21.61,554.52,2388.09,9049.69,47.25,522.54,2387.97,8136.8,8.3837,0.03,391,2388,100.0,39.05,23.4471,212,641.966,642.0621711283574,-0.0100000000001045,-1.0017846444581655
3,155,0.0006,0.0002,100.0,642.83,1588.51,1413.92,21.61,553.47,2388.05,9130.48,47.69,521.28,2388.01,8193.56,8.462,0.03,395,2388,100.0,38.71,23.2262,24,643.05,643.0029464524689,-0.3199999999999363,0.2981083719139671
15,80,-0.0012,-0.0003,100.0,641.95,1590.36,1399.08,21.61,554.77,2387.98,9064.74,47.37,522.02,2388.01,8139.11,8.3893,0.03,390,2388,100.0,39.03,23.4507,127,642.1700000000001,642.0818624425252,0.1299999999999954,-1.4617467887126652
90,111,-0.002,-0.0002,100.0,642.49,1584.94,1401.74,21.61,553.38,2388.16,9052.68,47.45,521.61,2388.1,8131.6,8.4647,0.03,392,2388,100.0,38.96,23.2853,43,642.54,642.5930462890174,-0.5699999999999363,-0.381835667419117
64,185,-0.0001,-0.0002,100.0,643.17,1597.7,1414.48,21.61,553.27,2388.08,9065.69,47.49,521.03,2388.09,8150.15,8.4646,0.03,394,2388,100.0,38.68,23.1879,98,642.8520000000001,642.835784511877,0.8099999999999454,0.9780524112468238
57,98,0.0018,-0.0004,100.0,642.63,1590.07,1411.66,21.61,552.9,2388.15,9041.05,47.65,521.48,2388.14,8124.32,8.4761,0.03,394,2388,100.0,38.85,23.303,39,642.818,642.8344363739513,-0.75,-0.1018587100467241
45,27,-0.0039,-0.0002,100.0,641.64,1587.1,1403.04,21.6,554.16,2387.99,9070.97,47.18,522.41,2387.97,8150.2,8.3762,0.03,391,2388,100.0,39.01,23.5326,131,642.082,641.9716137185961,0.0699999999999363,-2.081695765751714
63,136,-0.0042,0.0001,100.0,642.83,1601.89,1410.86,21.61,552.98,2388.12,9095.92,47.67,520.75,2388.04,8165.9,8.4762,0.03,393,2388,100.0,38.83,23.2249,38,642.76,642.821310399667,-0.2899999999999636,0.2981083719139671
6,177,0.0,0.0002,100.0,643.5,1590.96,1421.52,21.61,551.5,2388.27,9031.6,48.21,520.17,2388.28,8114.14,8.4993,0.03,397,2388,100.0,38.52,23.0286,11,643.542,643.5737596703324,-0.2100000000000363,1.6379980964818963
19,146,-0.002,0.0003,100.0,643.03,1605.27,1424.03,21.61,552.16,2388.31,9043.71,48.18,519.52,2388.32,8116.25,8.521,0.03,395,2388,100.0,38.49,23.0104,12,643.39,643.2219983084449,0.2400000000000091,0.6980754538744309
22,175,-0.0004,0.0,100.0,643.33,1598.07,1424.26,21.61,552.61,2388.23,9050.31,48.01,520.63,2388.22,8130.33,8.4682,0.03,394,2388,100.0,38.56,23.1499,27,643.324,643.3044812102657,0.0300000000000864,1.298026076815468
69,254,0.0024,0.0003,100.0,642.95,1591.72,1416.17,21.61,552.84,2388.12,9063.93,47.5,520.94,2388.13,8139.93,8.4403,0.03,394,2388,100.0,38.77,23.2698,108,642.8199999999999,642.8928742723674,-0.169999999999959,0.5380886210903364
29,131,-0.0007,0.0002,100.0,643.1,1599.41,1417.77,21.61,553.15,2388.17,9056.81,47.91,521.06,2388.2,8137.56,8.4748,0.03,395,2388,100.0,38.88,23.1604,32,643.164,643.1465380866205,0.0299999999999727,0.8380639325607411
94,21,0.0007,0.0,100.0,642.92,1592.66,1413.1,21.61,554.0,2388.15,9042.34,47.6,521.19,2388.1,8128.5,8.4294,0.03,393,2388,100.0,39.02,23.2572,237,642.904,642.866616311827,0.2699999999999818,0.4780935587960735
17,34,0.0017,-0.0004,100.0,642.07,1587.67,1396.34,21.61,554.32,2388.06,9062.43,47.31,522.48,2388.04,8142.71,8.4157,0.03,391,2388,100.0,39.04,23.5428,242,642.024,642.0418679804534,0.2000000000000454,-1.2217665395362958
94,34,-0.0021,0.0001,100.0,642.84,1587.74,1404.3,21.61,552.75,2388.19,9050.59,47.52,521.04,2388.15,8126.81,8.4228,0.03,394,2388,100.0,38.8,23.2373,224,642.5379999999999,642.6642322169514,-0.0299999999999727,0.3181067260119789
75,207,0.0022,-0.0001,100.0,643.51,1596.41,1424.5,21.61,552.29,2388.25,9033.9,48.02,520.19,2388.28,8107.63,8.4619,0.03,396,2388,100.0,38.43,23.1438,22,643.392,643.3968123463806,0.5499999999999545,1.657996450579908
22,145,0.002,-0.0001,100.0,642.85,1595.14,1414.26,21.61,552.76,2388.17,9049.79,47.7,520.39,2388.17,8126.35,8.4529,0.03,393,2388,100.0,38.75,23.1358,57,642.958,642.9666020576757,-0.3199999999999363,0.3381050801099907
9,66,0.0003,-0.0001,100.0,642.2,1585.41,1394.61,21.61,554.37,2388.02,9068.65,47.08,522.31,2388.0,8148.44,8.4314,0.03,392,2388,100.0,39.05,23.387,135,642.35,642.3323930512512,-0.4399999999999409,-0.9617879362619148
90,147,0.0014,-0.0004,100.0,643.61,1599.66,1419.91,21.61,551.76,2388.32,9035.42,48.02,519.72,2388.23,8117.75,8.4767,0.03,396,2388,100.0,38.64,23.142,7,643.554,643.4833969681263,0.2599999999999909,1.8579799915602535
95,217,0.0012,0.0002,100.0,642.5,1591.88,1407.93,21.61,552.73,2388.08,9082.1,47.65,521.81,2388.07,8161.27,8.4275,0.03,392,2388,100.0,38.85,23.1949,66,642.542,642.5448512850724,-0.1399999999999863,-0.3618373133211052
75,176,0.0002,0.0005,100.0,642.8,1593.3,1415.56,21.61,552.14,2388.21,9033.1,47.77,520.61,2388.22,8117.57,8.4697,0.03,394,2388,100.0,38.75,23.1901,53,643.14,643.1121638646264,-0.9400000000000546,0.2381133096197042
91,93,0.0005,-0.0003,100.0,642.47,1603.53,1421.98,21.61,552.18,2388.2,9055.78,47.76,520.34,2388.21,8133.36,8.4786,0.03,394,2388,100.0,38.62,23.1897,42,642.906,642.7892690180397,-0.1399999999999863,-0.4218323756151407
60,69,-0.001,-0.0,100.0,642.81,1587.11,1409.76,21.61,553.94,2388.11,9053.12,47.53,521.7,2388.06,8134.89,8.4451,0.03,392,2388,100.0,38.85,23.2355,103,642.6,642.600299702264,0.3399999999999181,0.2581116637177161
79,170,0.0003,0.0,100.0,643.15,1590.61,1410.52,21.61,552.82,2388.09,9070.52,47.77,520.84,2388.18,8149.97,8.49,0.03,394,2388,100.0,38.86,23.1917,29,642.822,642.8429837447493,0.9599999999999228,0.9380557030508002
12,56,-0.0001,0.0004,100.0,642.47,1588.91,1408.46,21.61,552.87,2388.12,9047.98,47.55,521.49,2388.15,8134.34,8.4174,0.03,394,2388,100.0,38.86,23.3335,114,642.624,642.6141661696788,-0.3299999999999272,-0.4218323756151407
9,173,-0.0029,-0.0004,100.0,642.57,1589.82,1403.42,21.61,553.84,2388.04,9131.44,47.51,521.43,2388.07,8209.55,8.4393,0.03,394,2388,100.0,38.75,23.2196,28,642.684,642.6978264523966,-0.5,-0.2218488346347951
59,227,-0.004,-0.0003,100.0,643.36,1603.48,1425.92,21.61,551.83,2388.23,9067.15,48.08,519.24,2388.19,8143.16,8.5272,0.03,395,2388,100.0,38.43,23.035,4,643.566,643.486985800289,-0.1100000000000136,1.3580211391095034
76,148,-0.0032,-0.0004,100.0,643.21,1592.54,1409.79,21.61,553.03,2388.16,9052.29,47.8,520.52,2388.16,8132.37,8.4875,0.03,393,2388,100.0,38.71,23.1783,62,643.0620000000001,643.056845445544,0.07000000000005,1.0580458276390985
23,72,-0.0013,-0.0001,100.0,642.98,1592.27,1413.44,21.61,552.66,2388.15,9052.28,47.59,521.12,2388.07,8133.7,8.4425,0.03,393,2388,100.0,38.82,23.2164,96,642.62,642.6390468311582,0.8300000000000409,0.5980836833843718
82,25,-0.0016,0.0003,100.0,642.48,1583.22,1392.81,21.61,554.59,2388.05,9062.85,47.19,522.25,2387.96,8142.57,8.3922,0.03,393,2388,100.0,39.06,23.3843,189,642.286,642.2929609727225,0.32000000000005,-0.4018340215171289
51,74,-0.0045,0.0003,100.0,642.31,1584.92,1403.43,21.61,554.73,2388.1,9068.38,47.29,522.64,2388.07,8149.89,8.4149,0.03,390,2388,100.0,39.01,23.3746,139,642.274,642.2068650464673,0.169999999999959,-0.7418060411837847
22,138,0.0005,0.0003,100.0,643.53,1592.93,1416.77,21.61,553.0,2388.2,9048.31,47.69,520.52,2388.16,8133.15,8.4373,0.03,393,2388,100.0,38.59,23.1997,64,643.1220000000001,643.2160054698152,0.6999999999999318,1.6979931587759316
75,42,0.0042,-0.0004,100.0,642.42,1587.56,1410.79,21.61,553.27,2388.08,9045.68,47.57,521.49,2388.12,8123.19,8.4377,0.03,393,2388,100.0,38.77,23.4222,187,642.418,642.4070900771832,0.1799999999999499,-0.5218241461054272
55,19,-0.0024,-0.0002,100.0,643.03,1589.11,1410.26,21.61,554.21,2388.02,9057.1,47.37,521.87,2388.08,8135.87,8.4019,0.03,391,2388,100.0,38.78,23.3245,174,642.73,642.7030293501899,0.4399999999999409,0.6980754538744309
5,131,0.0001,-0.0002,100.0,642.21,1586.16,1397.93,21.61,554.12,2387.99,9078.24,47.38,522.6,2387.97,8154.99,8.4124,0.03,393,2388,100.0,38.85,23.2558,138,642.548,642.4679168337415,-0.8600000000000136,-0.9417895821639028
67,137,-0.004,0.0001,100.0,642.46,1589.05,1399.89,21.61,553.61,2388.07,9061.1,47.36,521.78,2388.04,8140.45,8.4321,0.03,394,2388,100.0,38.9,23.3459,176,642.538,642.4795440110692,0.2100000000000363,-0.4418307297131525
29,5,0.0006,-0.0005,100.0,642.76,1588.83,1405.83,21.61,553.38,2388.08,9062.12,47.4,521.66,2388.06,8140.63,8.4279,0.03,393,2388,100.0,38.88,23.2584,158,642.65,642.8229825348442,0.0599999999999454,0.1581198932276569
48,86,0.0033,-0.0001,100.0,642.1,1582.17,1393.24,21.61,554.21,2388.0,9070.56,47.27,522.13,2388.08,8153.66,8.4137,0.03,392,2388,100.0,39.01,23.3646,145,642.4040000000001,642.2907160541022,-0.42999999999995,-1.1617714772422605
81,210,0.0019,0.0,100.0,642.61,1601.72,1417.33,21.61,552.22,2388.23,9060.6,47.91,520.48,2388.2,8140.41,8.5227,0.03,393,2388,100.0,38.52,23.1811,30,643.2520000000001,643.1196451879484,-1.0599999999999454,-0.1418554182427478
68,184,-0.003,0.0005,100.0,643.62,1596.68,1427.77,21.61,552.58,2388.13,9135.26,47.77,519.79,2388.12,8201.15,8.5409,0.03,395,2388,100.0,38.68,23.1706,15,643.414,643.4788814943944,-0.2400000000000091,1.8779783456582653
40,150,0.0001,0.0002,100.0,643.56,1598.29,1423.88,21.61,553.07,2388.12,9089.1,47.95,520.86,2388.2,8163.49,8.4644,0.03,394,2388,100.0,38.74,23.1691,38,643.298,643.2803609298253,0.7899999999999636,1.757988221069967
43,95,0.0033,-0.0002,100.0,641.86,1586.88,1400.9,21.61,554.04,2388.07,9058.33,47.24,521.95,2388.03,8135.76,8.4311,0.03,392,2388,100.0,39.04,23.3896,112,642.3,642.1862048162329,-0.2300000000000182,-1.6417319755949988
22,104,-0.0032,-0.0,100.0,642.4,1594.52,1418.87,21.61,552.87,2388.2,9040.22,47.74,521.21,2388.1,8128.06,8.4591,0.03,393,2388,100.0,38.81,23.2751,98,642.696,642.659730598627,-0.4800000000000182,-0.5618208543014509
1,126,0.0016,0.0001,100.0,642.49,1582.64,1418.5,21.61,553.72,2388.05,9049.11,47.49,521.35,2388.08,8130.94,8.4378,0.03,392,2388,100.0,38.85,23.2289,66,642.924,642.7532550458183,-0.4700000000000273,-0.381835667419117
88,130,0.0021,-0.0,100.0,642.45,1584.71,1408.04,21.61,554.22,2388.08,9080.21,47.4,521.87,2388.06,8159.16,8.4294,0.03,393,2388,100.0,38.79,23.2673,83,642.7860000000001,642.7523617003553,-0.7400000000000091,-0.4618290838111644
96,332,-0.0034,0.0005,100.0,643.45,1603.59,1432.65,21.61,551.38,2388.25,9075.89,48.13,519.47,2388.25,8142.08,8.5109,0.03,395,2388,100.0,38.53,23.0965,4,643.676,643.6607001459688,-0.42999999999995,1.538006325991837
87,141,-0.0003,0.0003,100.0,643.16,1597.55,1416.61,21.61,553.06,2388.16,9057.02,47.8,520.41,2388.15,8141.51,8.4787,0.03,393,2388,100.0,38.86,23.1701,37,642.884,642.9153407608107,0.5599999999999454,0.958054057148812
100,164,-0.0047,-0.0004,100.0,642.9,1593.06,1425.39,21.61,552.14,2388.15,9067.03,47.86,521.08,2388.14,8143.49,8.4723,0.03,395,2388,100.0,38.74,23.0972,36,643.0559999999999,643.0686508331178,-0.4400000000000545,0.4380968506000499
96,141,-0.0013,0.0005,100.0,642.82,1591.08,1399.84,21.61,554.27,2388.03,9056.87,47.53,521.47,2388.1,8134.16,8.4485,0.03,392,2388,100.0,38.85,23.3401,195,642.406,642.5219062624045,0.2800000000000864,0.2781100178159553
47,131,-0.0022,-0.0001,100.0,642.4,1579.94,1401.11,21.61,553.66,2388.07,9070.68,47.57,521.75,2388.07,8148.34,8.4367,0.03,393,2388,100.0,38.87,23.2885,83,642.42,642.4111821006804,-0.07000000000005,-0.5618208543014509
46,54,-0.0004,0.0004,100.0,641.79,1585.71,1403.39,21.61,554.83,2388.03,9073.82,47.19,521.58,2388.03,8146.28,8.4257,0.03,391,2388,100.0,38.91,23.3755,202,641.932,641.8661634011515,0.2999999999999545,-1.781720454281309
66,68,0.0016,0.0003,100.0,642.92,1591.56,1416.1,21.61,552.73,2388.09,9057.72,47.66,521.35,2388.13,8137.08,8.4586,0.03,393,2388,100.0,38.87,23.2804,134,642.6719999999999,642.7595255143821,-0.0200000000000954,0.4780935587960735
18,141,0.0021,0.0004,100.0,642.42,1588.93,1403.87,21.61,554.45,2388.0,9100.59,47.48,521.57,2388.05,8167.23,8.4279,0.03,392,2388,100.0,38.98,23.2611,54,642.442,642.3851632500719,0.3999999999999772,-0.5218241461054272
11,127,-0.0016,-0.0,100.0,641.8,1587.67,1405.37,21.61,554.2,2388.08,9059.25,47.44,521.73,2388.03,8139.06,8.4153,0.03,393,2388,100.0,39.12,23.4503,113,642.1200000000001,642.0491429428714,-0.1000000000000227,-1.7617221001832972
68,95,-0.0027,0.0001,100.0,641.76,1594.86,1413.12,21.61,553.38,2388.1,9065.93,47.4,521.48,2388.13,8143.78,8.4282,0.03,393,2388,100.0,38.78,23.211,104,642.37,642.2415343124669,-0.2999999999999545,-1.8417155165753445
98,92,0.0022,-0.0005,100.0,642.84,1592.3,1408.8,21.61,554.61,2388.07,9073.14,47.42,521.05,2388.03,8148.08,8.4334,0.03,393,2388,100.0,38.78,23.3295,64,642.5120000000001,642.5261335394067,0.75,0.3181067260119789
43,166,0.0023,0.0004,100.0,642.07,1595.52,1413.1,21.61,552.94,2388.15,9045.46,47.72,521.36,2388.15,8129.15,8.5107,0.03,394,2388,100.0,38.77,23.3062,41,642.5600000000001,642.520221275798,-0.8599999999999,-1.2217665395362958
43,19,0.0035,0.0002,100.0,642.06,1582.3,1397.75,21.61,553.68,2387.99,9055.6,47.12,522.68,2388.01,8133.59,8.4243,0.03,391,2388,100.0,39.26,23.3652,188,641.958,642.0281746568772,-0.25,-1.241764893634535
44,127,-0.0002,0.0003,100.0,642.63,1586.74,1410.69,21.61,553.82,2388.11,9062.7,47.34,521.56,2388.05,8148.35,8.4614,0.03,392,2388,100.0,38.54,23.3462,65,642.654,642.6002920246813,-0.2100000000000363,-0.1018587100467241
38,176,0.0001,-0.0,100.0,643.15,1597.64,1421.22,21.61,552.26,2388.14,9110.23,48.05,519.97,2388.15,8183.81,8.5131,0.03,396,2388,100.0,38.46,23.1801,18,643.196,643.2019283545133,-0.2000000000000454,0.9380557030508002
28,1,-0.0003,-0.0001,100.0,642.14,1584.11,1392.44,21.61,554.84,2387.99,9068.32,47.14,522.67,2388.0,8145.82,8.3899,0.03,391,2388,100.0,39.18,23.3642,164,643.354,643.1480467337905,-1.6200000000000043,-1.081778060850213
59,97,-0.0019,-0.0001,100.0,642.58,1584.78,1394.47,21.61,554.65,2388.01,9061.6,47.18,522.54,2388.05,8137.53,8.3752,0.03,392,2388,100.0,39.02,23.3965,134,642.038,642.1344683716698,0.9700000000000272,-0.2018504805367832
69,337,-0.0054,-0.0004,100.0,643.85,1597.91,1422.25,21.61,552.13,2388.27,9058.21,47.9,520.2,2388.22,8133.44,8.4705,0.03,394,2388,100.0,38.44,23.2252,25,643.642,643.7109014890852,-0.3400000000000318,2.337940489912992
80,94,-0.0023,-0.0005,100.0,642.54,1589.39,1409.8,21.61,553.79,2388.14,9062.26,47.72,521.77,2388.13,8140.83,8.4487,0.03,392,2388,100.0,39.0,23.3886,91,642.838,642.7827993388778,-0.3600000000000136,-0.2818438969290579
15,103,-0.0012,-0.0001,100.0,642.57,1586.84,1403.11,21.61,553.29,2388.06,9057.6,47.37,521.86,2388.04,8140.14,8.429,0.03,393,2388,100.0,38.98,23.4535,104,642.346,642.2992455791264,0.6700000000000728,-0.2218488346347951
14,15,0.0008,0.0,100.0,642.84,1586.6,1407.27,21.61,553.38,2388.05,9059.64,47.63,521.63,2388.16,8134.56,8.4218,0.03,394,2388,100.0,38.95,23.3988,165,642.586,642.6277667489809,0.4400000000000545,0.3181067260119789
63,18,-0.0021,-0.0,100.0,642.64,1593.26,1409.26,21.61,553.39,2388.04,9056.31,47.36,521.17,2388.09,8132.82,8.4219,0.03,393,2388,100.0,38.83,23.0453,156,642.5899999999999,642.5564885551325,0.5800000000000409,-0.0818603559487123
69,149,0.0,0.0002,100.0,642.44,1585.98,1412.5,21.61,553.91,2388.06,9057.85,47.69,521.88,2388.03,8139.03,8.4555,0.03,392,2388,100.0,38.65,23.2829,213,642.3860000000001,642.3360276869084,0.32000000000005,-0.4818274379091762
27,123,0.0013,-0.0005,100.0,643.01,1593.26,1418.59,21.61,553.0,2388.11,9085.06,47.79,520.44,2388.13,8160.55,8.5044,0.03,395,2388,100.0,38.77,23.2581,33,642.8779999999999,642.8916128234421,0.2300000000000182,0.6580787456784073
15,69,-0.0033,0.0004,100.0,642.63,1584.83,1389.68,21.61,554.68,2388.01,9061.91,47.18,522.91,2388.04,8143.55,8.3951,0.03,392,2388,100.0,39.1,23.357,138,642.6139999999999,642.5216680205087,0.6200000000000045,-0.1018587100467241
58,8,-0.0019,0.0003,100.0,642.74,1594.24,1402.7,21.61,554.19,2388.01,9060.16,47.22,521.81,2388.06,8141.66,8.4192,0.03,392,2388,100.0,38.91,23.5189,139,642.346,642.4855778681085,0.1800000000000636,0.1181231850316333
45,109,-0.0004,-0.0003,100.0,642.63,1588.53,1405.34,21.61,553.92,2388.08,9082.27,47.35,521.66,2388.08,8157.53,8.4216,0.03,392,2388,100.0,38.83,23.2282,49,642.668,642.6568342600497,-0.2000000000000454,-0.1018587100467241
96,41,-0.0009,-0.0005,100.0,642.53,1587.48,1397.57,21.61,554.08,2388.08,9053.24,47.27,522.62,2388.07,8132.76,8.4056,0.03,391,2388,100.0,38.92,23.4974,295,642.384,642.3920629873818,0.0799999999999272,-0.3018422510270697
